app_id,name,release_date,is_free,developer,publisher,owners_range,price
1901210,Heat Death Demo,2022-02-20,1,N,N,"0 .. 20,000",
1901260,Lucky Gem,2022-04-12,0,Studio Six,Studio Six,"0 .. 20,000",1.99
1901300,Pls Kill it.,2022-03-16,1,N,N,"0 .. 20,000",
1901330,Reflex King of Elements,2023-04-16,0,"Quayterez Brawley, Quayterez Brawley, Quayterez Brawley","Quayterez Brawlwy, Quayterez Brawley","0 .. 20,000",4.99
1901340,Ero Manager,2022-03-11,0,Lovely Games,Lovely Games,"0 .. 20,000",1.99
1901360,Space,2022-06-30,0,mickey_418,mickey_418,"0 .. 20,000",0.99
1901370,Ib,2022-04-11,0,kouri,PLAYISM,"100,000 .. 200,000",12.99
1901400,飞蛾,N,0,N,N,"0 .. 20,000",
1901410,Alternative Punishment,2022-03-11,0,Kinetic Novels,Kinetic Novels,"0 .. 20,000",9.99
1901450,Infiltrating a Cult,2023-07-09,0,甘味楽園,WASABI entertainment,"0 .. 20,000",3.99
1901490,東方眠世界 ~ Wonderful Waking World,2022-06-15,1,N,N,"0 .. 20,000",
1901540,2 Bit Operative,N,0,N,N,"0 .. 20,000",
1901560,Rescue Team: Heist of the Century,2022-03-30,0,Game Mixer,Alawar Casual,"0 .. 20,000",3.49
1901580,Fireworks Show VR,N,0,Monduz Games,Monduz Games,"0 .. 20,000",4.99
1901610,B-RAIN,2022-03-01,1,N,N,"0 .. 20,000",
1901620,Dungeon Travelers: To Heart 2 in Another World,N,0,AQUAPLUS,"DMM GAMES, Shiravune","0 .. 20,000",19.99
1901730,Lootbox RPG,2022-02-27,0,Mario Gaida,Mario Gaida,"0 .. 20,000",1.99
1901740,SworLd,2022-02-26,0,VRYXZ,VRYXZ,"0 .. 20,000",19.99
1901780,Routine Feat,2022-05-11,0,sad3d,ИЛЬЯМАЗО,"0 .. 20,000",9.99
1901790,On the Hunt Demo,2022-02-12,1,N,N,"0 .. 20,000",
1901810,Nearly Dead - Live and Let Die,2023-11-21,0,"Mono Software, Inc.","Mono Software, Inc.","0 .. 20,000",4.89
1901830,SønderDø,2022-05-13,0,Frederik W,Mongo Game Studio,"20,000 .. 50,000",1.99
1901860,Seneca 7: A Cyberpunk Odyssey,N,0,N,N,"0 .. 20,000",
1901870,BadTrip:Survival Horror Shooter,2022-03-13,0,Play Games Ltd,Play Games Ltd,"0 .. 20,000",4.99
1901890,Sky Caravan Demo,2022-02-10,1,N,N,"0 .. 20,000",
1901900,Take Over Body 2,2022-03-20,0,GGaming,GGaming,"0 .. 20,000",0.99
1901910,Ultimate General: American Revolution,2024-06-06,0,Game-Labs,Game-Labs,"0 .. 20,000",49.99
1901940,Astro Mission: Moon,2022-02-25,0,One Buck,One Buck,"0 .. 20,000",0.99
1901950,Raid on Taihoku,2023-02-15,0,"Mizoriot Creative Company LTD., Fun2 Studio CO., LTD.",Loftstar Entertainment Inc.,"0 .. 20,000",12.99
1901960,Lootonomicon,N,0,N,N,"0 .. 20,000",
1901970,One Step After Fall,2022-03-15,0,TBGS Indie Studio,The Bergson's Games Studios,"0 .. 20,000",4.99
1901990,Machine Gun Fury,2022-10-28,0,Reset Games Ltd,Reset Games Ltd,"0 .. 20,000",5.99
1902000,Serious Fun Football Demo,2022-04-27,1,N,N,"0 .. 20,000",
1902020,Phil Alone,2022-07-21,1,N,N,"0 .. 20,000",
1902040,Escape To School,2022-03-06,0,MadCat Studios,snazzans,"0 .. 20,000",2.99
1902050,the DEEP LOST,2022-03-19,0,BAY GAMES,NERON TECH GAMES,"20,000 .. 50,000",1.99
1902060,Etherlium: AI Arise,N,0,N,N,"0 .. 20,000",
1902110,Rising Sun VR,2022-03-03,0,VR Vision Inc.,VR Vision Inc.,"0 .. 20,000",19.99
1902120,Bigfield 2042,2022-03-04,0,Guilty Pleasure Games,Guilty Pleasure Games,"0 .. 20,000",0.99
1902150,STRANGER,2022-08-11,0,Lost Frame Development,Lost Frame Development,"0 .. 20,000",8.99
1902160,Fiasco Restoration and Repair Demo,2022-02-21,1,N,N,"0 .. 20,000",
1902170,The Asfrixa,N,1,N,N,"0 .. 20,000",
1902180,Plebs,N,0,PixelWhipped,PixelWhipped,"0 .. 20,000",8.99
1902190,Project XMAS Demo,N,1,N,N,"0 .. 20,000",
1902200,Scorpion Overdrive,2022-04-01,0,Outer Reef Studios,Outer Reef Studios,"0 .. 20,000",0.99
1902210,Hidden Floating City Top-Down 3D,2022-02-22,0,Top-Down Games,Hede,"0 .. 20,000",9.99
1902230,Soulbaby: Remastered,2022-09-14,0,"Lucid Egg, Darion McCoy",Lucid Egg,"0 .. 20,000",15.99
1902240,Furry Hentai Quest,2022-03-07,0,Tylar.io,Tylar.io,"0 .. 20,000",2.99
1902250,Deadly Rain,2023-10-06,0,FireRing Studio,FireRing Studio,"100,000 .. 200,000",5.99
1902260,Hidden Western,2022-02-23,0,Hede Games,"Hede Games, Hede","0 .. 20,000",19.99
1902270,Snow Plow Playtest,2022-02-09,0,N,N,"0 .. 20,000",
1902280,TruXposure VR,N,0,SinArcade,"SinArcade, I Love Big Bits","0 .. 20,000",7.99
1902290,Run Away SkyDancer,2022-02-23,0,Archor Wright,Archor Games,"0 .. 20,000",0.99
1902300,DROP - System Breach,2023-03-28,0,Etherfield Studio,MicroProse Software,"0 .. 20,000",9.99
1902350,Polar Bear Riding A Ninja,2022-06-01,0,Waily Waily,Waily Waily,"0 .. 20,000",1.99
1902370,Car Manufacture Playtest,2024-01-19,0,N,N,"0 .. 20,000",
1902380,Knights of the Deep Playtest,2023-05-24,0,N,N,"0 .. 20,000",
1902490,Aperture Desk Job,N,1,N,N,"0 .. 20,000",
1902600,Victorian Debutante Demo,2022-08-15,1,N,N,"0 .. 20,000",
1902630,Lighthouse of Madness Playtest,2022-02-14,0,N,N,"0 .. 20,000",
1902640,Ruins of Majika,2024-01-18,0,Ariel Estipular,Gears2Game,"0 .. 20,000",7.99
1902650,Come See My Hole,2022-10-27,0,Trip Time Games,Trip Time Games,"0 .. 20,000",0.99
1902660,Hellscape Demo,2022-04-27,1,N,N,"0 .. 20,000",
1902690,Fate/Samurai Remnant,N,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","50,000 .. 100,000",59.99
1902710,Weird RPG,2022-09-30,0,yuzhen,INDIECN,"200,000 .. 500,000",10.99
1902720,奇怪的RPG Playtest,2022-03-21,0,N,N,"0 .. 20,000",
1902730,The Pathema 疫途,2022-09-23,0,Noverlap Game Studio,Noverlap Game Studio,"0 .. 20,000",1.99
1902750,PIPELINE RTX,2022-02-24,0,Piece Of Voxel,Piece Of Voxel,"0 .. 20,000",11.99
1902810,Metal Voyager,2024-02-26,0,CarlMorganArt,CarlMorganArt,"0 .. 20,000",1.99
1902820,Virtual AI - Lily,2022-05-04,0,Shiba Neko,Shiba Neko,"0 .. 20,000",19.99
1902830,Night Racer,2022-05-23,0,Smash Game Studios,Smash Game Studios,"0 .. 20,000",7.99
1902840,Dustland Rider,N,1,N,N,"0 .. 20,000",
1902850,Dreams in the Witch House,2023-02-16,0,Atom Brain Games,Bonus Stage Publishing,"20,000 .. 50,000",10.99
1902860,Light Odyssey,N,0,N,N,"0 .. 20,000",
1902870,Vertical Kingdom,2024-04-15,0,Farlight Games Industry, indie.io,"0 .. 20,000",19.99
1902880,Tales of Yore,2023-08-08,1,N,N,"0 .. 20,000",
1902900,The Eternal Battlefields,2022-04-23,0,YAK GAMES,YAK GAMES,"0 .. 20,000",9.99
1902940,Snacktorio,N,0,N,N,"0 .. 20,000",
1902960,Lost Records: Bloom & Rage,N,0,N,N,"0 .. 20,000",
1902970,Castle Come,N,0,N,N,"0 .. 20,000",
1903010,Signum Perfectum Demo,2022-02-09,1,N,N,"0 .. 20,000",
1903040,Burning Vengeance,2023-04-02,0,Monkey Labour Force,Monkeynetics,"0 .. 20,000",4.99
1903060,Heads Will Roll: Downfall,2022-10-20,1,N,N,"0 .. 20,000",
1903070,Mini Maker: Make A Thing Demo,2022-02-21,1,N,N,"0 .. 20,000",
1903080,Sharing Lights,2022-03-04,1,Rémi Adriano,Rémi Adriano,"0 .. 20,000",0.0
1903100,Super Slinger,2022-03-01,0,Babasheep,Babasheep,"0 .. 20,000",1.99
1903110,Rouge Patrol Demo,2022-02-21,1,N,N,"0 .. 20,000",
1903130,HellFull - The Last Hope,2022-03-15,0,Niël Slabbert,Niël Slabbert,"0 .. 20,000",25.0
1903150,Nitro Nation VR Demo,2022-02-21,1,N,N,"0 .. 20,000",
1903170,The Quest For Excalibur - Puy Du Fou,2022-07-19,0,Balio Studio,Microids,"0 .. 20,000",14.99
1903180,Superfluous Returnz Demo,2023-05-24,1,N,N,"0 .. 20,000",
1903200,Foreign Galaxies,2022-04-22,0,Vengeful Muffin,Vengeful Muffin,"0 .. 20,000",4.99
1903220,Paint To Pixel,2022-03-01,0,Metro Boulot Dodo MBD,Metro Boulot Dodo MBD,"0 .. 20,000",7.99
1903270,Sunset World Online,2022-03-01,1,N,N,"0 .. 20,000",
1903280,Heroes of The Sacred Tree,2022-03-10,0,Animas Games,Animas Games,"20,000 .. 50,000",14.99
1903290,Premortal VR,2023-07-31,1,Voigon Ltd.,Voigon Ltd.,"0 .. 20,000",0.0
1903310,Earth is too small for me,2022-03-04,0,Sonic-Alpha,NS,"0 .. 20,000",0.99
1903320,G.E.T.,N,0,N,N,"0 .. 20,000",
1903330,The Giant of Torridge Island,2022-04-11,0,Oli Taylor,Oli Tayor,"0 .. 20,000",5.99
1903340,Clair Obscur: Expedition 33,N,0,N,N,"0 .. 20,000",
1903360,Amazing Girl,2022-02-24,0,Blessing Company,Blessing Company,"0 .. 20,000",0.55
1903370,daydream 白日夢,2022-03-01,1,N,N,"0 .. 20,000",
1903380,Food Truck Simulator Demo,2022-02-21,1,N,N,"0 .. 20,000",
1903400,Bicycle Rider Simulator,2022-08-05,0,DiamosDev,DiamosDev,"0 .. 20,000",3.99
1903420,Undeads vs Humans,2022-03-01,0,Wa Tran,Unknown Magic,"0 .. 20,000",2.99
1903430,Curio,N,0,N,N,"0 .. 20,000",
1903440,Presidents Fight,N,0,N,N,"0 .. 20,000",
1903450,SPELLSCRIBE,N,0,N,N,"0 .. 20,000",
1903480,Banana Hunter,2022-03-02,0,HentyUI,khukhrovr,"0 .. 20,000",0.39
1903490,Crabby Beach,2022-03-10,0,HentyUI,khukhrovr,"0 .. 20,000",0.39
1903510,Technicity: Prologue,2022-08-10,1,N,N,"0 .. 20,000",
1903530,Heart attack,2023-01-17,0,LilMemes Production,LilMemes Production,"0 .. 20,000",1.99
1903540,The Nightmare Inside,2022-04-01,0,DE Games,DE Games,"0 .. 20,000",3.99
1903550,Islets Playtest,2022-02-10,0,N,N,"0 .. 20,000",
1903560,Atomic Picnic,N,0,N,N,"0 .. 20,000",
1903590,了不起的棋盘,2022-04-12,0,宅弈鸟工作室,宅弈鸟工作室,"0 .. 20,000",0.99
1903600,Zombie VS Police,2022-03-07,0,Quarlellle,Quarlellle,"0 .. 20,000",0.99
1903620,Killer Frequency,2023-06-01,0,Team17,Team17,"200,000 .. 500,000",24.99
1903630,Evasion from Hell,2022-04-23,0,EpiXR Games UG,EpiXR Games UG,"0 .. 20,000",9.99
1903640,Hex Rally Racers,2022-05-20,1,N,N,"0 .. 20,000",
1903670,Peaky Blinders: The King's Ransom Complete Edition,2023-11-02,0,Maze Theory,Maze Theory,"0 .. 20,000",19.99
1903690,Princess Pyro,2022-04-20,0,Bit Bee,Bit Bee,"0 .. 20,000",4.99
1903710,NecroArcher,N,0,N,N,"0 .. 20,000",
1903720,With Good Intentions,2022-10-20,0,Brezg Studio,Golden Dragon Games,"0 .. 20,000",4.99
1903730,IT Simulator,2022-06-01,0,Bad Byte Games,Bad Byte Games,"0 .. 20,000",4.99
1903770,Koni: The Secrets of Castle,2022-03-09,0,Shido Game Studio,Shido Game Studio,"0 .. 20,000",0.99
1903780,Blood Camp,2022-02-24,0,616 GAMES,616 GAMES,"0 .. 20,000",1.99
1903790,Skeleton Attack: Nightmare Awaken,N,0,N,N,"0 .. 20,000",
1903800,Dragon's Wandering Tavern Demo,2022-02-18,1,N,N,"0 .. 20,000",
1903810,Alley Chat Bot,2022-02-24,1,"Alley Catz Games, Hazy Paw Games",Alley Catz Games,"0 .. 20,000",0.0
1903830,Jessica Mysterious Journey,2022-03-09,0,GFI,GFI,"0 .. 20,000",1.49
1903840,Jessica Mystery of Courchevel,2022-03-14,0,GFI,GFI,"0 .. 20,000",8.99
1903850,Jessica Secret of the Caribbean,2022-03-14,0,GFI,GFI,"0 .. 20,000",8.99
1903880,Push the Sheep,2022-03-14,0,Fabio F Martins,Index Digital Entertainment,"0 .. 20,000",2.99
1903890,ShapeGrid Demo,2022-02-11,1,N,N,"0 .. 20,000",
1903900,Barista: Rise and Grind Playtest,2023-07-08,0,N,N,"0 .. 20,000",
1903910,Slave Zero X,2024-02-21,0,Poppy Works,Ziggurat,"50,000 .. 100,000",18.74
1903970,World Championship Boxing Manager™ 2,2023-01-17,0,Mega Cat Studios,Ziggurat,"0 .. 20,000",12.99
1903990,Elemental Roll,N,0,N,N,"0 .. 20,000",
1904030,Maze Dungeon,2022-05-20,0,Tero Games,Tero Games,"0 .. 20,000",4.99
1904040,Fantasy Fishing Town,2022-05-09,0,RainbowStudio,RainbowStudio,"0 .. 20,000",6.99
1904050,Comrade Quack,2022-04-12,1,N,N,"0 .. 20,000",
1904070,The Pest Demo,2022-02-11,1,N,N,"0 .. 20,000",
1904110,Reptilian Rising Demo,2022-03-17,1,N,N,"0 .. 20,000",
1904120,Perfect Partner Demo,2023-04-11,1,N,N,"0 .. 20,000",
1904160,Trainz Plus,2022-05-30,0,N3V Games,N3V Games,"50,000 .. 100,000",7.99
1904210,Blackjack Avenue Playtest,2022-02-16,0,N,N,"0 .. 20,000",
1904220,我死后的那些天-After Death,2022-03-13,0,橙光游戏,橙光游戏,"50,000 .. 100,000",12.99
1904240,Flock of Dogs - Friend's Pass,2022-02-10,1,N,N,"0 .. 20,000",
1904270,Batsumaru Demo,2022-02-11,1,N,N,"0 .. 20,000",
1904280,Feartress,2022-06-28,0,"Frederik List, Aaron Miles","Foo Dogs Co., Ltd.","0 .. 20,000",6.99
1904300,Royalty,N,0,N,N,"0 .. 20,000",
1904310,Go Ace It,2022-05-28,1,Go Ace It,Go Ace It,"0 .. 20,000",0.0
1904320,Animaddicts 2,2022-03-03,0,Crossplatform,Indie Games Publisher,"0 .. 20,000",19.99
1904330,The Tribe Game,2022-03-25,0,Cloud 9 Limited,Cloud 9 Limited,"0 .. 20,000",19.99
1904340,Three Mazeketeers Demo,2022-02-17,1,N,N,"0 .. 20,000",
1904360,Pawn Shop Simulator,N,0,N,N,"0 .. 20,000",
1904380,Mortal Darkness,N,0,N,N,"0 .. 20,000",
1904400,My Pet Rock,2022-05-01,1,Neon Wizard Games,Neon Wizard Games,"0 .. 20,000",0.0
1904410,Space Piercer,2022-03-07,1,N,N,"0 .. 20,000",
1904430,Jigsaw Novel - Naughty Stewardesses,2022-02-12,0,DIG Publishing,DIG Publishing,"0 .. 20,000",0.59
1904500,Virtuoso Demo,2022-02-21,1,N,N,"0 .. 20,000",
1904510,Lightedge Demo,2022-02-23,1,N,N,"0 .. 20,000",
1904530,Forgotten Realms: The Archives - Collection Three,2022-03-29,0,DreamForge Intertainment,SNEG,"0 .. 20,000",2.99
1904540,Football Manager 2023,2022-11-08,0,Sports Interactive,SEGA,"2,000,000 .. 5,000,000",0.0
1904560,Dungeons & Dragons: Ravenloft Series,2022-03-29,0,DreamForge Intertainment,SNEG,"0 .. 20,000",4.99
1904580,Dungeons & Dragons: Dark Sun Series,2022-03-29,0,Strategic Simulations,SNEG,"50,000 .. 100,000",4.99
1904590,Project Medved,2022-05-25,0,Frosted Wings Studio,Frosted Wings Studio,"0 .. 20,000",2.99
1904610,Dungeons & Dragons: Krynn Series,2022-03-29,0,"Strategic Simulations, MicroMagic",SNEG,"0 .. 20,000",4.99
1904630,Pin Them Demo,2023-06-16,1,N,N,"0 .. 20,000",
1904640,Al-Qadim: The Genie's Curse,2022-03-29,0,Cyberlore Studios,SNEG,"0 .. 20,000",2.99
1904650,Dungeons & Dragons - Stronghold: Kingdom Simulator,2022-03-29,0,Stormfront Studios,SNEG,"0 .. 20,000",2.99
1904680,Chapel 3-D: The Ascent,N,0,N,N,"0 .. 20,000",
1904690,VTuber Gallery : Anime Pose,2022-03-21,1,N,N,"0 .. 20,000",
1904730,Adventure Academia: The Fractured Continent,2022-09-07,0,ACQUIRE Corp.,ACQUIRE Corp.,"0 .. 20,000",39.99
1904740,岛中夜鬼 Yato's story,N,0,N,N,"0 .. 20,000",
1904760,Deep Space Outpost Demo,2022-02-17,1,N,N,"0 .. 20,000",
1904790,Agatha Christie - Murder on the Orient Express,2023-10-19,0,Microids Studio Lyon,Microids,"20,000 .. 50,000",39.99
1904800,REBEL,2022-03-04,0,LTZinc,LTZinc,"0 .. 20,000",0.99
1904820,Prison Life,2022-09-23,1,N,N,"0 .. 20,000",
1904830,Wildscape,N,0,N,N,"0 .. 20,000",
1904860,Legends of Kingdom Rush,2022-07-14,0,Ironhide Game Studio,Ironhide Game Studio,"200,000 .. 500,000",14.99
1904880,Once Upon A Puppet,N,0,N,N,"0 .. 20,000",
1904890,Restaurant Renovator Playtest,2022-12-20,0,N,N,"0 .. 20,000",
1904960,Lionel the Dragon,N,0,N,N,"0 .. 20,000",
1904980,Espresso Tycoon Prologue: Underwater,2022-11-04,1,N,N,"0 .. 20,000",
1904990,STAMP Demo,2022-02-18,1,N,N,"0 .. 20,000",
1905000,SimVoiceAssistant,2022-02-24,0,SimVoiceAssistant,SimVoiceAssistant,"0 .. 20,000",4.99
1905020,Greyhill Incident,2023-06-09,0,Refugium Games,Refugium Games,"50,000 .. 100,000",24.99
1905040,The Last Medic,2024-01-15,0,Seven Blue Pixels,Seven Blue Pixels,"0 .. 20,000",16.99
1905050,Clocknockers 2,2022-02-25,0,Archor Wright,Archor Games,"0 .. 20,000",0.99
1905060,Fire Safety VR Training,2022-03-20,1,GWPro,GWPro,"0 .. 20,000",199.99
1905080,FireSquad,2022-07-01,0,Falcon GameStudio,Falcon GameStudio,"0 .. 20,000",11.99
1905090,Bedrooms on the Moon,N,1,N,N,"0 .. 20,000",
1905110,Fantasylandia World,2022-03-11,0,MuffinGames,Lovely Games,"0 .. 20,000",0.99
1905120,The Past Within Demo,2022-02-21,1,N,N,"0 .. 20,000",
1905150,Manacircle,N,0,N,N,"0 .. 20,000",
1905160,Dudelings: Arcade Sportsball,2024-05-06,0,Heavy Element,Heavy Element,"0 .. 20,000",4.99
1905180,OBS Studio,2022-03-21,1,N,N,"0 .. 20,000",
1905210,Hero Chest,N,0,N,N,"0 .. 20,000",
1905220,Kill It With Fire VR,2023-04-13,0,"Charm Games, Casey Donnellan Games LLC",tinyBuild,"0 .. 20,000",14.99
1905230,Hinter,2022-07-26,0,Jelow,Jelow,"0 .. 20,000",3.99
1905250,Losted Demo,2022-02-23,1,N,N,"0 .. 20,000",
1905260,Mini Gardens - Logic Puzzle,2022-03-22,0,Robotizar Games,Robotizar Games,"0 .. 20,000",0.99
1905270,Aery - A New Frontier,2022-05-13,0,EpiXR Games UG,EpiXR Games UG,"0 .. 20,000",9.99
1905310,Wordies,2022-03-01,0,Rye,Rye,"0 .. 20,000",0.99
1905360,Frisson,N,0,N,N,"0 .. 20,000",
1905400,Rodent Rumble,N,0,N,N,"0 .. 20,000",
1905410,Steinstern Preview,2022-02-16,1,N,N,"0 .. 20,000",
1905420,Henshinko!,2022-06-24,1,N,N,"0 .. 20,000",
1905430,Gravitar: Recharged,2022-06-02,0,"Adamvision Studios, SneakyBox",Atari,"0 .. 20,000",4.49
1905450,SpellTome,N,0,N,N,"0 .. 20,000",
1905470,Ball Game Playtest,2022-02-10,0,N,N,"0 .. 20,000",
1905510,DanceXR,2022-06-01,0,VR Storm Lab,VR Storm Lab,"0 .. 20,000",24.99
1905530,Hammerwatch Anniversary Edition,2023-08-15,0,Crackshell,Maximum Entertainment,"0 .. 20,000",19.99
1905540,The Mostly Empty Theatre,2022-03-18,0,Erodantai,Erodantai,"0 .. 20,000",5.99
1905550,BattleSage,N,0,N,N,"0 .. 20,000",
1905560,Hammerwatch 2 Playtest,2023-05-03,0,N,N,"0 .. 20,000",
1905580,Kloa - Child of the Forest,N,0,N,N,"0 .. 20,000",
1905600,Hexagge,N,0,N,N,"0 .. 20,000",
1905640,OBS Studio Beta,2022-11-01,0,N,N,"0 .. 20,000",
1905650,TRAIL OUT: Demo,2022-02-21,1,N,N,"0 .. 20,000",
1905660,POP BATTLE,N,1,N,N,"0 .. 20,000",
1905670,The Masters: Survival Playtest,2022-02-10,0,N,N,"0 .. 20,000",
1905700,A Series of Temporal Mishaps,2022-03-30,1,N,N,"0 .. 20,000",
1905780,Turbeton Playtest,2022-02-11,0,N,N,"0 .. 20,000",
1905820,Aria and the Secret of the Labyrinth Demo,2022-02-19,1,N,N,"0 .. 20,000",
1905840,No Exit Demo,2022-02-11,1,N,N,"0 .. 20,000",
1905900,King Rabbit - Race,2022-06-22,1,N,N,"0 .. 20,000",
1905920,King Rabbit - Race Playtest,2022-02-20,0,N,N,"0 .. 20,000",
1905930,Stone Mirth on Earth,N,0,N,N,"0 .. 20,000",
1905940,Painting VR,2022-04-14,0,Oisoi,Oisoi Studio,"0 .. 20,000",19.99
1905950,Shelter 69,2022-05-16,1,N,N,"0 .. 20,000",
1905960,Endlanders,N,0,N,N,"0 .. 20,000",
1905980,Farmer's Father: Save the Innocence,2024-03-25,0,FreeMind S.A.,"FreeMind S.A., PlayWay S.A.","0 .. 20,000",9.99
1906000,Popplings,2022-05-26,0,Sprytosaur Games,Sprytosaur Games,"0 .. 20,000",9.99
1906020,Drums Rock,2023-06-14,0,Garage51,Garage51,"0 .. 20,000",19.99
1906040,Board game party,N,0,N,N,"0 .. 20,000",
1906050,Dragon Map Maker,2023-02-16,0,Dragon Maps Ltd,Dragon Maps Ltd,"0 .. 20,000",34.99
1906060,Lumencraft Playtest,2022-02-14,0,N,N,"0 .. 20,000",
1906070,Retro Karting 22,2022-05-09,1,N,N,"0 .. 20,000",
1906100,Mirror Shoot,2022-03-04,1,N,N,"0 .. 20,000",
1906130,Yum Collector,2022-03-02,0,REACTORJOY,kovalevviktor,"0 .. 20,000",1.09
1906140,SEARCH ALL - BERRIES,2022-02-25,0,Laush Dmitriy Sergeevich,Laush Studio,"0 .. 20,000",2.99
1906150,Pixel Trouble,2022-03-02,0,REACTORJOY,kovalevviktor,"0 .. 20,000",1.09
1906160,Sprout Lands,2022-03-18,0,REACTORJOY,kovalevviktor,"0 .. 20,000",1.09
1906180,Memory Traces: Japan,2022-08-10,0,Game Controll Studio,Game Controll Studio,"0 .. 20,000",1.99
1906190,BackRooms,N,1,N,N,"0 .. 20,000",
1906220,Мафия Онлайн,2022-07-13,1,N,N,"0 .. 20,000",
1906230,Thunder Helix,2024-03-21,0,David Walters,David Walters,"0 .. 20,000",19.99
1906250,Instant Artist: Puzzle Mashup,2022-03-17,0,Abyssal Studios,Abyssal Studios,"0 .. 20,000",1.99
1906260,Gordian Rooms 2: A curious island Demo,2022-02-21,1,N,N,"0 .. 20,000",
1906270,Minishoot' Adventure Demo,2022-02-21,1,N,N,"0 .. 20,000",
1906320,Arena Drift Master,2022-03-09,0,Biro Pivo,Biro Pivo,"0 .. 20,000",0.99
1906350,The Villain Simulator,N,0,N,N,"0 .. 20,000",
1906360,Shards of Chaos Demo,2022-02-21,1,N,N,"0 .. 20,000",
1906380,Reimei no Gakuen - Otome/Visual Novel Demo,2022-02-24,1,N,N,"0 .. 20,000",
1906400,Kedama's Adventure,2022-08-23,0,星雨魔法店,星雨魔法店,"0 .. 20,000",2.99
1906410,Battle 19XX,2022-03-16,0,King Kong,King Kong Gaming,"0 .. 20,000",1.99
1906420,Neon Shapes,N,0,N,N,"0 .. 20,000",
1906430,Halve,N,0,N,N,"0 .. 20,000",
1906470,Shattered Between,N,0,N,N,"0 .. 20,000",
1906510,Arto,2023-05-01,0,OrionGames,indie.io,"0 .. 20,000",19.99
1906520,Azeriom,2023-08-03,0,Arcan Studios,Arcan Studios,"0 .. 20,000",4.99
1906540,Lofi Hollow,2022-03-04,0,nanzington,nanzington,"0 .. 20,000",0.99
1906570,The Art of War: Card Game,2024-08-19,1,N,N,"0 .. 20,000",
1906590,WW2 Rebuilder: Germany Prologue,2022-07-26,1,N,N,"0 .. 20,000",
1906600,Xpressorcist,2024-09-05,0,Nick Pettigrew,Nick Pettigrew,"0 .. 20,000",3.99
1906640,Revenge of the Killer Octopus,2022-11-16,1,N,N,"0 .. 20,000",
1906650,Books in Wrong Places,N,0,N,N,"0 .. 20,000",
1906660,SOF - Spirits Of Freedom,2022-03-18,0,Ícaro Soares,OnlyOneGames,"0 .. 20,000",9.99
1906670,Chimeras: Mark of Death Collector's Edition,2022-02-18,0,Elephant Games,Big Fish Games,"20,000 .. 50,000",9.99
1906680,Surface: Strings of Fate Collector's Edition,2022-02-15,0,Elephant Games,Big Fish Games,"20,000 .. 50,000",13.99
1906690,Strange Tales of Tei-Shan,N,0,N,N,"0 .. 20,000",
1906740,Spikeball,N,0,N,N,"0 .. 20,000",
1906750,Roly Poly,2022-04-19,0,echomune,echomune,"0 .. 20,000",8.99
1906800,Legend of Radiance,2023-05-09,0,Dark Swamp Studios,Dark Swamp Studios,"0 .. 20,000",4.99
1906810,Slide 'Em Up,N,0,N,N,"0 .. 20,000",
1906830,While the Iron's Hot,2023-12-05,0,Bontemps Games,Humble Games,"0 .. 20,000",19.99
1906850,Mayday: The Survival Island Demo,N,1,N,N,"0 .. 20,000",
1906860,Path to Ruin,2022-10-07,0,Brainwave 23 Studios,Brainwave 23 Studios,"0 .. 20,000",4.99
1906870,烈山海前传之黑帝君临,2022-08-02,0,图纳密游戏,图纳密游戏,"20,000 .. 50,000",2.99
1906880,KONGFU VR,N,1,N,N,"0 .. 20,000",
1906890,Jump Like An Egyptian,2022-02-25,0,Tamashii,Tamashii,"0 .. 20,000",1.99
1906910,BeatNClean,2022-03-14,0,Tamashii,Tamashii,"0 .. 20,000",1.99
1906930,Bitter Silver,N,0,N,N,"0 .. 20,000",
1906940,梦幻三国2,N,1,N,N,"0 .. 20,000",
1906950,Wrath of Anias,2022-03-02,1,N,N,"0 .. 20,000",
1906970,Magical Harvest,N,0,N,N,"0 .. 20,000",
1906980,The Four Elements: Zombies,N,1,N,N,"0 .. 20,000",
1907000,Gloomgrave,2023-09-25,0,Netmancer,Netmancer,"0 .. 20,000",4.99
1907020,Nea Edem,2022-03-11,0,Meyer Games,Meyer Games,"20,000 .. 50,000",1.99
1907040,EmptyEpsilon,N,1,N,N,"0 .. 20,000",
1907060,Craft Hero - Prologue,2022-03-07,1,N,N,"0 .. 20,000",
1907070,Rock Snake,2022-03-14,0,Piece Of Voxel,Piece Of Voxel,"0 .. 20,000",9.99
1907120,Beyond the Blade Playtest,2022-03-01,0,N,N,"0 .. 20,000",
1907140,Dungeon: Faster & Deadlier,2022-12-13,0,Old Oak Den,Old Oak Den,"0 .. 20,000",9.99
1907150,Barbarous 2 - Tavern Wars,2022-03-28,0,SQRT3,GameHouse,"0 .. 20,000",15.99
1907160,Makis Adventure Demo,2022-03-14,1,N,N,"0 .. 20,000",
1907170,Adventure in My Head,2022-03-10,1,N,N,"0 .. 20,000",
1907180,"The Day We Met was a Regular Day in the Infinitely Looping Highschool, is That Normal?",2022-03-03,1,N,N,"0 .. 20,000",
1907220,与你相遇的那天是轮回高校的日常这也是合理的吗？ Playtest,2022-03-06,0,N,N,"0 .. 20,000",
